listener_id,age,country,platform,subscription,top_genre,top_artist,daily_listening_minutes,songs_per_day,playlists_count,skip_rate_pct,discover_weekly_user,top_mood,uses_offline_mode,podcasts_too
3270,37,Japan,Apple Music,Free,Pop,Bad Bunny,79,30,6,48.3,TRUE,Energetic,TRUE,TRUE
3271,13,Australia,Apple Music,Student,Rock,Drake,159,46,7,26.2,FALSE,Workout,FALSE,TRUE
3272,30,Japan,Amazon Music,Free,Hip-Hop,Travis Scott,42,12,8,13.3,TRUE,Chill,TRUE,FALSE
3273,34,Japan,Spotify,Premium,R&B,The Weeknd,237,61,4,29.7,FALSE,Sad,TRUE,TRUE
3274,40,Germany,YouTube Music,Free,Afrobeats,Bad Bunny,395,104,4,12.7,TRUE,Chill,FALSE,TRUE
3275,36,Germany,Spotify,Premium,R&B,SZA,164,50,9,30,TRUE,Sleep,TRUE,FALSE
3276,39,Brazil,Spotify,Free,Hip-Hop,Ariana Grande,172,49,10,22.9,FALSE,Energetic,TRUE,TRUE
3277,23,USA,Apple Music,Premium,Pop,Tyler the Creator,111,31,8,27.7,FALSE,Chill,FALSE,TRUE
3278,37,India,YouTube Music,Free,Lo-fi,Olivia Rodrigo,62,21,6,10.1,TRUE,Focus,FALSE,TRUE
3279,13,Brazil,Spotify,Family,EDM,Olivia Rodrigo,338,99,15,9.9,TRUE,Chill,FALSE,TRUE
3280,25,Germany,Spotify,Premium,K-Pop,Olivia Rodrigo,104,24,7,40.6,FALSE,Party,FALSE,FALSE
3281,46,India,YouTube Music,Student,Rock,Dua Lipa,15,2,6,32.2,TRUE,Sad,TRUE,FALSE
3282,30,USA,Spotify,Premium,Hip-Hop,Drake,145,45,14,36.1,FALSE,Party,FALSE,TRUE
3283,19,Germany,Spotify,Student,Jazz,The Weeknd,307,78,10,27.3,FALSE,Energetic,TRUE,FALSE
3284,48,Brazil,Apple Music,Free,Lo-fi,Bad Bunny,381,110,14,17.9,FALSE,Happy,FALSE,FALSE
3285,31,USA,Apple Music,Premium,EDM,Drake,192,57,11,32.9,FALSE,Energetic,TRUE,TRUE
3286,38,USA,Spotify,Free,K-Pop,Billie Eilish,56,14,7,37.3,FALSE,Focus,FALSE,TRUE
3287,25,USA,Apple Music,Family,Rock,Taylor Swift,134,32,7,28.8,FALSE,Focus,FALSE,FALSE
3288,15,Australia,Spotify,Family,Hip-Hop,The Weeknd,31,10,9,5.6,FALSE,Sad,FALSE,FALSE
3289,26,Germany,Apple Music,Family,Pop,Kendrick Lamar,46,20,10,44,FALSE,Focus,FALSE,TRUE
3290,32,Germany,YouTube Music,Premium,Indie,Dua Lipa,220,59,9,4.4,TRUE,Happy,FALSE,FALSE
3291,13,France,YouTube Music,Free,R&B,Olivia Rodrigo,167,50,7,17.2,FALSE,Energetic,FALSE,FALSE
3292,13,Japan,Apple Music,Free,Pop,Dua Lipa,54,2,13,32.2,TRUE,Chill,TRUE,TRUE
3293,41,Japan,SoundCloud,Premium,Country,Dua Lipa,135,47,10,48.1,FALSE,Energetic,FALSE,TRUE
3294,44,France,Spotify,Free,Afrobeats,Dua Lipa,34,1,15,40.6,FALSE,Sleep,FALSE,FALSE
3295,24,Brazil,Amazon Music,Free,Indie,Bad Bunny,218,73,9,17.2,FALSE,Workout,TRUE,FALSE
3296,28,Canada,Spotify,Free,Hip-Hop,Drake,81,19,5,30.5,TRUE,Party,FALSE,FALSE
3297,19,Canada,Apple Music,Free,Afrobeats,The Weeknd,57,6,10,5.4,TRUE,Party,FALSE,TRUE
3298,31,UK,Apple Music,Premium,Classical,Dua Lipa,189,56,6,34.7,TRUE,Energetic,TRUE,TRUE
3299,38,Japan,Spotify,Free,EDM,Travis Scott,74,26,6,20.6,TRUE,Focus,FALSE,TRUE
3300,34,France,Spotify,Free,Pop,Burna Boy,103,24,7,15.5,TRUE,Sleep,FALSE,FALSE
3301,35,Japan,Apple Music,Family,Indie,Bad Bunny,196,52,9,14.3,FALSE,Sleep,TRUE,TRUE
3302,14,France,Spotify,Family,Hip-Hop,Travis Scott,207,52,9,28.1,FALSE,Chill,FALSE,FALSE
3303,22,Nigeria,Spotify,Free,Pop,Dua Lipa,47,12,14,38.8,TRUE,Energetic,FALSE,TRUE
3304,20,UK,Spotify,Free,EDM,Taylor Swift,181,53,7,25.5,TRUE,Party,FALSE,FALSE
3305,21,Nigeria,Spotify,Free,Hip-Hop,Tyler the Creator,131,46,15,42.5,FALSE,Sad,FALSE,TRUE
3306,39,India,Spotify,Premium,K-Pop,Travis Scott,64,25,11,22.3,FALSE,Chill,FALSE,TRUE
3307,28,Canada,Spotify,Premium,Hip-Hop,Bad Bunny,212,62,12,43.7,FALSE,Sad,FALSE,TRUE
3308,20,India,SoundCloud,Free,EDM,BTS,184,51,8,35.7,TRUE,Happy,TRUE,FALSE
3309,20,Brazil,Apple Music,Free,Afrobeats,Bad Bunny,320,86,13,22.2,TRUE,Party,TRUE,TRUE
3310,22,Nigeria,Spotify,Free,K-Pop,The Weeknd,173,54,6,21.2,FALSE,Party,TRUE,TRUE
3311,28,France,Spotify,Free,Indie,Ariana Grande,57,16,14,36.4,FALSE,Chill,FALSE,FALSE
3312,19,Canada,Spotify,Free,Pop,Billie Eilish,195,51,3,0,TRUE,Happy,FALSE,TRUE
3313,23,Canada,Spotify,Free,Pop,Taylor Swift,29,11,11,26.7,FALSE,Workout,TRUE,TRUE
3314,22,USA,Spotify,Premium,Pop,Tyler the Creator,102,20,10,48.1,FALSE,Workout,FALSE,FALSE
3315,29,Australia,Spotify,Free,Rock,Ariana Grande,162,43,6,17.1,TRUE,Sad,FALSE,FALSE
3316,36,Japan,SoundCloud,Free,Rock,Ariana Grande,98,29,6,4.8,TRUE,Party,FALSE,FALSE
3317,34,Canada,Spotify,Family,Lo-fi,SZA,70,16,8,32.6,TRUE,Energetic,FALSE,FALSE
3318,31,Germany,YouTube Music,Free,Indie,Kendrick Lamar,63,24,9,25.8,TRUE,Happy,TRUE,FALSE
3319,24,USA,Amazon Music,Student,Rock,Olivia Rodrigo,135,37,16,38.8,FALSE,Happy,FALSE,TRUE
3320,19,Brazil,Apple Music,Premium,Rock,Bad Bunny,168,45,3,24.7,TRUE,Energetic,TRUE,FALSE
3321,24,France,Spotify,Premium,R&B,Ariana Grande,39,7,6,25.7,TRUE,Sad,FALSE,TRUE
3322,31,France,Spotify,Premium,R&B,Ariana Grande,343,102,7,25,TRUE,Sleep,TRUE,TRUE
3323,34,USA,YouTube Music,Premium,Rock,Bad Bunny,97,30,8,2.4,FALSE,Chill,FALSE,FALSE
3324,24,Japan,YouTube Music,Free,EDM,Billie Eilish,229,62,6,59,TRUE,Focus,TRUE,FALSE
3325,32,Canada,Tidal,Premium,Pop,The Weeknd,146,43,6,46.6,TRUE,Party,FALSE,FALSE
3326,29,Japan,Tidal,Student,R&B,The Weeknd,92,28,13,27.4,TRUE,Chill,FALSE,FALSE
3327,28,Brazil,Spotify,Free,Rock,The Weeknd,315,84,10,25.7,TRUE,Chill,FALSE,TRUE
3328,34,Japan,Apple Music,Free,R&B,Tyler the Creator,63,22,6,40.4,TRUE,Workout,FALSE,TRUE
3329,38,Germany,Apple Music,Student,Hip-Hop,BTS,84,31,15,28.2,FALSE,Focus,TRUE,FALSE
3330,35,Brazil,YouTube Music,Free,Pop,Bad Bunny,441,123,11,25.7,TRUE,Focus,FALSE,TRUE
3331,14,Germany,YouTube Music,Free,R&B,Drake,62,20,8,34,FALSE,Chill,TRUE,TRUE
3332,24,Japan,YouTube Music,Free,Hip-Hop,Bad Bunny,262,77,16,21,TRUE,Happy,FALSE,FALSE
3333,49,UK,SoundCloud,Free,K-Pop,Tyler the Creator,114,27,5,33.1,TRUE,Sad,FALSE,TRUE
3334,28,Australia,YouTube Music,Free,Pop,Burna Boy,220,59,4,32.1,TRUE,Energetic,FALSE,FALSE
3335,35,Australia,Spotify,Free,Pop,Billie Eilish,133,34,4,29.2,FALSE,Focus,FALSE,FALSE
3336,21,Nigeria,Spotify,Premium,R&B,Burna Boy,15,14,9,28.7,TRUE,Energetic,FALSE,FALSE
3337,31,France,YouTube Music,Free,Rock,Olivia Rodrigo,57,5,9,33.3,FALSE,Happy,FALSE,TRUE
3338,17,Nigeria,Spotify,Family,Pop,Kendrick Lamar,18,5,6,37.8,TRUE,Chill,FALSE,FALSE
3339,22,Australia,Spotify,Free,R&B,Travis Scott,68,28,9,11.1,TRUE,Happy,FALSE,TRUE
3340,15,USA,YouTube Music,Free,Pop,Bad Bunny,241,72,13,24.3,FALSE,Workout,TRUE,TRUE
3341,16,Brazil,Apple Music,Premium,Lo-fi,The Weeknd,87,33,7,12.8,FALSE,Focus,FALSE,FALSE
3342,13,India,YouTube Music,Free,R&B,Kendrick Lamar,250,67,3,20.5,FALSE,Energetic,TRUE,FALSE
3343,18,Germany,Apple Music,Premium,EDM,Tyler the Creator,319,94,10,28.7,FALSE,Focus,FALSE,TRUE
3344,15,Japan,Apple Music,Premium,R&B,Billie Eilish,127,36,7,21.4,TRUE,Energetic,TRUE,FALSE
3345,18,USA,Amazon Music,Free,Pop,Burna Boy,204,58,10,34.8,FALSE,Sleep,FALSE,FALSE
3346,29,Brazil,Apple Music,Free,Pop,Billie Eilish,338,93,9,36.7,TRUE,Sleep,TRUE,FALSE
3347,31,UK,Spotify,Free,Hip-Hop,Bad Bunny,263,75,11,24.1,TRUE,Workout,FALSE,TRUE
3348,21,USA,Apple Music,Free,Indie,Kendrick Lamar,89,29,11,16.9,TRUE,Happy,TRUE,TRUE
3349,21,Australia,Amazon Music,Premium,Country,Billie Eilish,115,28,5,25.4,TRUE,Party,FALSE,TRUE
3350,30,USA,Spotify,Free,Pop,The Weeknd,46,4,14,24,FALSE,Sad,TRUE,FALSE
3351,26,Brazil,Tidal,Premium,R&B,SZA,71,21,5,33.6,FALSE,Party,TRUE,TRUE
3352,31,Australia,YouTube Music,Free,R&B,Bad Bunny,207,57,11,27,TRUE,Happy,FALSE,TRUE
3353,34,Japan,YouTube Music,Student,Jazz,Kendrick Lamar,255,74,7,35,TRUE,Sad,FALSE,FALSE
3354,28,Canada,YouTube Music,Student,Hip-Hop,Taylor Swift,178,60,7,22,FALSE,Sleep,FALSE,FALSE
3355,26,Japan,YouTube Music,Premium,Lo-fi,The Weeknd,22,6,6,41.1,TRUE,Happy,TRUE,FALSE
3356,37,USA,SoundCloud,Free,Hip-Hop,Billie Eilish,249,76,10,35.8,TRUE,Party,TRUE,TRUE
3357,15,Germany,Spotify,Free,Afrobeats,Dua Lipa,124,30,9,19.7,FALSE,Focus,FALSE,FALSE
3358,44,UK,Spotify,Free,Country,Drake,158,33,11,39.1,TRUE,Sleep,FALSE,TRUE
3359,29,USA,Spotify,Premium,Country,Burna Boy,85,29,2,42.2,FALSE,Happy,TRUE,TRUE
3360,23,UK,YouTube Music,Family,Afrobeats,SZA,59,9,7,40.6,TRUE,Energetic,FALSE,FALSE
3361,28,Australia,Spotify,Premium,Country,Ariana Grande,95,32,14,37.2,TRUE,Chill,TRUE,FALSE
3362,29,Canada,Tidal,Family,K-Pop,Dua Lipa,80,23,11,12.4,FALSE,Chill,FALSE,FALSE
3363,31,Canada,Apple Music,Free,EDM,Bad Bunny,85,28,13,15.7,TRUE,Sad,FALSE,FALSE
3364,29,France,YouTube Music,Free,Hip-Hop,Drake,194,53,9,26.2,TRUE,Happy,FALSE,FALSE
3365,46,Australia,Spotify,Premium,Afrobeats,Tyler the Creator,237,68,6,30.6,TRUE,Focus,FALSE,FALSE
3366,23,Brazil,YouTube Music,Free,Afrobeats,The Weeknd,167,48,8,16.5,TRUE,Energetic,TRUE,TRUE
3367,27,Brazil,Apple Music,Premium,Hip-Hop,Burna Boy,301,86,17,20.3,TRUE,Party,TRUE,FALSE
3368,13,Brazil,Apple Music,Free,R&B,Billie Eilish,168,55,11,16.8,FALSE,Sleep,TRUE,TRUE
3369,53,USA,Spotify,Premium,Pop,Tyler the Creator,43,12,9,34,FALSE,Chill,FALSE,TRUE
3370,28,USA,Apple Music,Family,Pop,Drake,207,60,6,3.3,FALSE,Sleep,TRUE,TRUE
3371,27,Nigeria,Apple Music,Free,Pop,Drake,336,89,13,20.6,TRUE,Focus,FALSE,FALSE
3372,35,Nigeria,Apple Music,Free,Pop,Ariana Grande,68,31,10,34.6,TRUE,Chill,TRUE,FALSE
3373,34,France,Spotify,Free,Country,Dua Lipa,237,68,11,27.9,TRUE,Chill,TRUE,TRUE
3374,18,UK,Spotify,Free,K-Pop,Bad Bunny,124,33,14,30.8,FALSE,Workout,TRUE,TRUE
3375,37,Australia,Spotify,Premium,Rock,Bad Bunny,127,38,6,13.2,TRUE,Sleep,TRUE,FALSE
3376,22,Japan,Tidal,Family,Afrobeats,Travis Scott,67,30,12,41.7,TRUE,Workout,FALSE,TRUE
3377,14,Japan,Spotify,Free,EDM,Travis Scott,164,45,11,23.8,FALSE,Chill,FALSE,FALSE
3378,21,Brazil,Apple Music,Premium,Hip-Hop,Dua Lipa,85,28,5,4.5,TRUE,Sleep,FALSE,FALSE
3379,27,Australia,SoundCloud,Premium,Hip-Hop,BTS,83,16,11,28,TRUE,Chill,FALSE,TRUE
3380,27,Nigeria,SoundCloud,Free,EDM,SZA,142,37,6,4,TRUE,Chill,FALSE,TRUE
3381,19,Germany,Apple Music,Premium,Hip-Hop,Bad Bunny,119,36,9,44,TRUE,Party,TRUE,TRUE
3382,24,Brazil,Spotify,Premium,Hip-Hop,Travis Scott,132,39,11,30.1,FALSE,Energetic,FALSE,FALSE
3383,28,UK,Spotify,Premium,Hip-Hop,Billie Eilish,87,24,9,37.2,TRUE,Workout,FALSE,FALSE
3384,18,UK,Spotify,Family,Rock,Dua Lipa,204,45,12,36.5,FALSE,Energetic,TRUE,FALSE
3385,25,Canada,Apple Music,Student,Classical,Tyler the Creator,302,87,7,23.1,TRUE,Sad,FALSE,TRUE
3386,25,Nigeria,SoundCloud,Premium,Pop,Dua Lipa,98,18,10,35.4,FALSE,Energetic,FALSE,FALSE
3387,13,India,Apple Music,Free,Jazz,Taylor Swift,212,54,12,10.7,TRUE,Sad,TRUE,FALSE
3388,22,Canada,Spotify,Premium,Afrobeats,The Weeknd,113,29,13,25.6,TRUE,Party,FALSE,FALSE
3389,20,Nigeria,Spotify,Free,Classical,Drake,160,46,6,6.2,TRUE,Focus,TRUE,TRUE
3390,23,Japan,YouTube Music,Family,Pop,Burna Boy,62,21,8,42.3,TRUE,Chill,FALSE,TRUE
3391,18,Germany,Apple Music,Premium,Indie,Kendrick Lamar,125,33,8,49.1,TRUE,Happy,TRUE,FALSE
3392,29,India,Spotify,Family,Hip-Hop,Billie Eilish,144,43,13,12.6,FALSE,Chill,FALSE,FALSE
3393,27,UK,Apple Music,Free,K-Pop,BTS,157,40,6,19.1,TRUE,Sleep,TRUE,TRUE
3394,28,Australia,Apple Music,Premium,Pop,Travis Scott,138,43,11,12.6,FALSE,Energetic,TRUE,FALSE
3395,30,Germany,Amazon Music,Family,Rock,Drake,207,62,5,59.4,FALSE,Workout,FALSE,FALSE
3396,27,USA,Apple Music,Free,R&B,Kendrick Lamar,237,68,11,35.1,TRUE,Chill,FALSE,TRUE
3397,36,UK,Apple Music,Premium,Hip-Hop,Burna Boy,26,7,10,36.7,TRUE,Focus,TRUE,FALSE
3398,15,USA,YouTube Music,Family,Afrobeats,BTS,223,66,11,9.3,FALSE,Happy,FALSE,TRUE
3399,20,Canada,Spotify,Premium,Indie,Kendrick Lamar,27,7,9,14.9,FALSE,Chill,TRUE,TRUE
3400,33,Canada,Apple Music,Free,Hip-Hop,SZA,160,51,13,18.6,TRUE,Sad,TRUE,TRUE
3401,33,Germany,Spotify,Free,Hip-Hop,Dua Lipa,71,17,4,47.7,TRUE,Workout,FALSE,TRUE
3402,44,Nigeria,SoundCloud,Free,Rock,Drake,129,34,12,30,TRUE,Sad,TRUE,FALSE
3403,13,Japan,YouTube Music,Free,K-Pop,Travis Scott,65,22,6,29.4,FALSE,Focus,FALSE,TRUE
3404,14,France,Amazon Music,Student,Rock,Dua Lipa,144,41,4,30.5,TRUE,Chill,FALSE,TRUE
3405,29,India,YouTube Music,Free,Country,Drake,83,28,8,42.4,TRUE,Sad,FALSE,FALSE
3406,13,Brazil,Spotify,Family,K-Pop,Bad Bunny,92,27,6,33.5,FALSE,Workout,FALSE,TRUE
3407,20,India,Amazon Music,Free,Rock,Travis Scott,33,7,12,44.1,TRUE,Party,FALSE,TRUE
3408,27,Canada,Spotify,Free,Classical,Olivia Rodrigo,173,45,5,28.4,FALSE,Focus,TRUE,FALSE
3409,24,Australia,Spotify,Free,Rock,Drake,68,15,5,28,TRUE,Energetic,TRUE,TRUE
3410,37,Germany,Spotify,Free,Indie,SZA,74,21,11,27.2,FALSE,Energetic,TRUE,TRUE
3411,39,Germany,Apple Music,Free,EDM,Ariana Grande,64,23,11,22.5,TRUE,Party,FALSE,TRUE
3412,22,India,SoundCloud,Free,Pop,Billie Eilish,54,16,8,19.8,TRUE,Energetic,FALSE,FALSE
3413,17,Brazil,Tidal,Free,Hip-Hop,Dua Lipa,47,15,10,27.2,FALSE,Energetic,FALSE,FALSE
3414,21,India,Apple Music,Free,EDM,Dua Lipa,44,1,5,25.1,FALSE,Happy,TRUE,FALSE
3415,25,India,YouTube Music,Free,Hip-Hop,Kendrick Lamar,36,16,11,12.7,TRUE,Focus,FALSE,FALSE
3416,48,India,Spotify,Free,Pop,Taylor Swift,77,25,10,33.7,TRUE,Focus,FALSE,FALSE
3417,39,Canada,Apple Music,Free,Afrobeats,BTS,129,37,10,37.7,TRUE,Sad,TRUE,FALSE
3418,15,Japan,Spotify,Premium,Country,SZA,174,49,9,15.8,FALSE,Sad,TRUE,FALSE
3419,31,Brazil,Apple Music,Free,K-Pop,Kendrick Lamar,112,24,7,27.8,TRUE,Chill,FALSE,TRUE
3420,28,Canada,Spotify,Free,Pop,Tyler the Creator,205,58,7,21.5,FALSE,Energetic,FALSE,TRUE
3421,24,Australia,YouTube Music,Family,Indie,The Weeknd,241,70,9,44,TRUE,Sad,FALSE,TRUE
3422,41,Canada,Apple Music,Family,Lo-fi,BTS,69,18,10,30.9,FALSE,Sleep,FALSE,FALSE
3423,20,Nigeria,YouTube Music,Premium,Afrobeats,Taylor Swift,63,25,12,17.3,FALSE,Focus,TRUE,FALSE
3424,23,Germany,Spotify,Student,Rock,BTS,289,86,12,29.8,FALSE,Sad,FALSE,TRUE
3425,29,India,YouTube Music,Free,Hip-Hop,Burna Boy,140,35,11,32.8,FALSE,Party,TRUE,FALSE
3426,36,France,Apple Music,Family,EDM,Billie Eilish,100,27,12,9.4,FALSE,Sleep,FALSE,FALSE
3427,13,UK,Amazon Music,Premium,EDM,SZA,409,119,11,38.4,TRUE,Happy,TRUE,FALSE
3428,27,Brazil,Spotify,Free,R&B,Bad Bunny,113,35,4,13.9,FALSE,Party,TRUE,TRUE
3429,37,Australia,YouTube Music,Student,Country,Bad Bunny,152,42,10,26.7,TRUE,Energetic,TRUE,FALSE
3430,35,Canada,SoundCloud,Student,K-Pop,Travis Scott,95,27,6,17.9,TRUE,Sleep,FALSE,TRUE
3431,41,Nigeria,Spotify,Free,Hip-Hop,Olivia Rodrigo,249,63,6,26.8,TRUE,Energetic,TRUE,FALSE
3432,17,Canada,Spotify,Free,K-Pop,Drake,106,33,11,25.7,TRUE,Focus,TRUE,TRUE
3433,26,Brazil,Apple Music,Premium,EDM,Travis Scott,159,46,10,31.5,TRUE,Workout,FALSE,FALSE
3434,27,UK,Apple Music,Free,Pop,SZA,70,10,17,20.8,FALSE,Workout,FALSE,FALSE
3435,39,Canada,Spotify,Premium,Country,Travis Scott,65,17,9,32.7,FALSE,Workout,TRUE,FALSE
3436,27,Australia,Spotify,Family,Pop,Dua Lipa,169,55,6,33.5,FALSE,Sleep,TRUE,FALSE
3437,33,Germany,Apple Music,Premium,R&B,Kendrick Lamar,98,24,3,31.2,TRUE,Workout,FALSE,TRUE
3438,30,Australia,YouTube Music,Family,EDM,Kendrick Lamar,139,46,10,36.6,FALSE,Workout,TRUE,FALSE
3439,41,India,Spotify,Premium,Indie,Drake,107,24,9,48.1,TRUE,Happy,FALSE,TRUE
3440,31,Australia,Spotify,Student,Hip-Hop,Burna Boy,133,39,10,19.6,FALSE,Chill,TRUE,TRUE
3441,29,Australia,Apple Music,Family,Pop,Dua Lipa,126,33,9,30.8,TRUE,Energetic,TRUE,TRUE
3442,27,India,Apple Music,Free,Classical,BTS,178,48,7,14.8,TRUE,Energetic,FALSE,FALSE
3443,23,USA,Apple Music,Family,Jazz,SZA,91,30,6,29.1,TRUE,Party,FALSE,TRUE
3444,43,Australia,Apple Music,Free,R&B,Billie Eilish,61,21,16,31.4,TRUE,Chill,FALSE,FALSE
3445,27,Japan,Spotify,Free,Afrobeats,SZA,66,19,12,50.7,FALSE,Happy,FALSE,TRUE
3446,22,Japan,Apple Music,Free,Hip-Hop,Kendrick Lamar,206,61,11,36.9,TRUE,Party,TRUE,TRUE
3447,40,Japan,Spotify,Free,Jazz,BTS,122,21,7,32.8,FALSE,Workout,TRUE,FALSE
3448,19,Nigeria,Spotify,Free,Hip-Hop,BTS,61,15,8,11.2,TRUE,Party,FALSE,TRUE
3449,27,India,Apple Music,Free,EDM,Olivia Rodrigo,10,5,9,41.6,FALSE,Sad,FALSE,FALSE
3450,26,Nigeria,Tidal,Free,Pop,Drake,41,16,8,46,FALSE,Sad,FALSE,TRUE
3451,25,USA,Spotify,Premium,Classical,Olivia Rodrigo,229,73,7,24.4,TRUE,Sleep,TRUE,TRUE
3452,28,Germany,Tidal,Free,Hip-Hop,Olivia Rodrigo,74,23,16,23.8,FALSE,Focus,FALSE,FALSE
3453,33,UK,SoundCloud,Free,Jazz,Olivia Rodrigo,73,17,6,22.5,TRUE,Sad,FALSE,TRUE
3454,22,Brazil,Spotify,Free,K-Pop,Bad Bunny,207,55,9,19.6,TRUE,Chill,TRUE,FALSE
3455,25,Brazil,YouTube Music,Student,K-Pop,Olivia Rodrigo,111,30,7,20.1,FALSE,Energetic,FALSE,TRUE
3456,25,Australia,Spotify,Premium,K-Pop,Ariana Grande,101,32,10,46.9,TRUE,Sad,FALSE,TRUE
3457,41,Nigeria,Spotify,Free,Pop,Bad Bunny,205,52,7,25.4,FALSE,Sleep,TRUE,FALSE
3458,27,Nigeria,Spotify,Free,Pop,Bad Bunny,80,15,10,26.5,FALSE,Party,FALSE,FALSE
3459,27,USA,YouTube Music,Free,Rock,BTS,67,24,6,17.6,TRUE,Workout,FALSE,TRUE
3460,26,UK,Spotify,Family,Hip-Hop,Olivia Rodrigo,168,52,9,20.1,TRUE,Sleep,TRUE,FALSE
3461,38,Nigeria,YouTube Music,Free,Pop,SZA,29,10,10,27.9,FALSE,Chill,TRUE,FALSE
3462,31,UK,Apple Music,Premium,Pop,Taylor Swift,100,28,9,32,FALSE,Sad,TRUE,FALSE
3463,24,Australia,Apple Music,Free,Afrobeats,Dua Lipa,44,5,9,38.5,TRUE,Chill,FALSE,FALSE
3464,41,France,YouTube Music,Free,Pop,Travis Scott,87,22,10,27,TRUE,Energetic,TRUE,FALSE
3465,33,Germany,Apple Music,Family,Hip-Hop,Dua Lipa,65,18,6,31,FALSE,Party,FALSE,TRUE
3466,43,Australia,Apple Music,Free,R&B,BTS,249,69,6,31.5,TRUE,Focus,FALSE,TRUE
3467,26,Brazil,Spotify,Free,EDM,Dua Lipa,139,45,4,22.8,TRUE,Energetic,TRUE,TRUE
3468,23,Australia,Spotify,Family,Rock,Kendrick Lamar,90,18,8,22.1,TRUE,Chill,FALSE,TRUE
3469,29,France,SoundCloud,Free,R&B,Burna Boy,37,5,8,39.5,TRUE,Workout,TRUE,FALSE
3470,13,Australia,Spotify,Free,Rock,The Weeknd,70,20,11,38.4,TRUE,Workout,FALSE,TRUE
3471,17,USA,Apple Music,Premium,Rock,BTS,144,41,5,29.2,FALSE,Chill,FALSE,TRUE
3472,27,USA,Apple Music,Premium,Hip-Hop,SZA,38,14,8,21.2,FALSE,Sad,FALSE,TRUE
3473,32,UK,Spotify,Student,Pop,Burna Boy,89,38,10,45.5,FALSE,Workout,TRUE,FALSE
3474,31,USA,YouTube Music,Student,Afrobeats,The Weeknd,98,31,13,0,TRUE,Sleep,TRUE,TRUE
3475,26,India,Spotify,Student,Lo-fi,Billie Eilish,57,14,5,21.8,TRUE,Workout,TRUE,FALSE
3476,31,Australia,Apple Music,Premium,Country,Drake,118,25,6,24.3,TRUE,Workout,FALSE,FALSE
3477,18,UK,Apple Music,Free,Pop,Olivia Rodrigo,176,50,5,29,FALSE,Workout,FALSE,TRUE
3478,39,Japan,Spotify,Family,Afrobeats,Olivia Rodrigo,146,33,8,18.6,TRUE,Sad,FALSE,FALSE
3479,20,Nigeria,YouTube Music,Premium,Country,Taylor Swift,110,34,9,48.3,TRUE,Focus,FALSE,FALSE
3480,31,UK,YouTube Music,Premium,Lo-fi,Billie Eilish,216,56,9,15.1,FALSE,Workout,FALSE,TRUE
3481,42,France,Spotify,Family,Pop,Kendrick Lamar,147,39,8,5.1,TRUE,Happy,FALSE,FALSE
3482,33,USA,YouTube Music,Free,Hip-Hop,Burna Boy,130,28,12,32,TRUE,Sad,FALSE,FALSE
3483,46,Japan,YouTube Music,Family,EDM,SZA,98,33,2,11.1,FALSE,Focus,FALSE,TRUE
3484,21,USA,Apple Music,Student,Hip-Hop,The Weeknd,116,47,11,26.2,TRUE,Energetic,TRUE,FALSE
3485,13,Japan,Tidal,Free,R&B,The Weeknd,128,38,15,34,FALSE,Party,FALSE,TRUE
3486,40,France,Apple Music,Premium,Pop,Olivia Rodrigo,71,6,10,15.1,TRUE,Sad,TRUE,FALSE
3487,27,UK,Tidal,Family,Hip-Hop,Tyler the Creator,58,9,10,35.2,FALSE,Energetic,FALSE,FALSE
3488,26,Brazil,Spotify,Premium,Pop,Kendrick Lamar,128,27,8,19.5,TRUE,Sleep,FALSE,TRUE
3489,31,Nigeria,YouTube Music,Free,Pop,Bad Bunny,281,74,11,29.2,TRUE,Chill,FALSE,TRUE
3490,36,Germany,Apple Music,Free,Jazz,Dua Lipa,104,32,9,34.7,TRUE,Chill,FALSE,FALSE
3491,30,Australia,Spotify,Family,Indie,Ariana Grande,182,46,9,33.5,TRUE,Happy,TRUE,FALSE
3492,22,Canada,YouTube Music,Family,Country,Bad Bunny,92,21,8,2.3,FALSE,Sleep,FALSE,TRUE
3493,32,USA,Apple Music,Free,Indie,SZA,294,82,7,29.7,FALSE,Sleep,TRUE,TRUE
3494,19,Japan,Spotify,Premium,Indie,The Weeknd,200,59,6,8.6,TRUE,Sleep,TRUE,TRUE
3495,13,USA,Amazon Music,Student,K-Pop,Travis Scott,61,14,6,45.5,FALSE,Chill,FALSE,FALSE
3496,30,Nigeria,Spotify,Premium,Rock,The Weeknd,119,34,11,36.8,TRUE,Workout,TRUE,FALSE
3497,21,Canada,YouTube Music,Student,Indie,Burna Boy,93,27,8,42.9,FALSE,Happy,FALSE,FALSE
3498,27,USA,Spotify,Premium,EDM,The Weeknd,137,40,8,19.3,TRUE,Focus,TRUE,TRUE
3499,18,Brazil,Tidal,Premium,Hip-Hop,SZA,215,57,6,45.3,TRUE,Chill,TRUE,TRUE
3500,37,Brazil,YouTube Music,Free,Afrobeats,Dua Lipa,140,42,11,18.6,TRUE,Workout,FALSE,TRUE
3501,20,Brazil,Amazon Music,Free,Pop,Kendrick Lamar,53,15,6,47.9,TRUE,Chill,TRUE,FALSE
3502,28,Nigeria,YouTube Music,Family,R&B,Bad Bunny,158,48,9,19.5,FALSE,Focus,TRUE,TRUE
3503,33,Canada,SoundCloud,Free,EDM,Travis Scott,25,6,12,14.5,FALSE,Workout,FALSE,FALSE
